학교명,설립일자,본교분교구분,소재지지번주소,소재지도로명주소,시도교육청명,위도,시군구별,경도,시도명,개방ID,학제유형명,2009_학생수,2010_학생수,2011_학생수,2012_학생수,2013_학생수,2014_학생수,2015_학생수,2016_학생수,2017_학생수,2018_학생수,2019_학생수,2020_학생수,2021_학생수,2022_학생수,2023_학생수,2012_해당지역예측학생수,2013_해당지역예측학생수,2014_해당지역예측학생수,2015_해당지역예측학생수,2016_해당지역예측학생수,2017_해당지역예측학생수,2018_해당지역예측학생수,2019_해당지역예측학생수,2020_해당지역예측학생수,2021_해당지역예측학생수,2022_해당지역예측학생수,2023_해당지역예측학생수,2024_해당지역예측학생수,2025_해당지역예측학생수,2026_해당지역예측학생수,2027_해당지역예측학생수,2028_해당지역예측학생수,2029_해당지역예측학생수,2030_해당지역예측학생수,2031_해당지역예측학생수,2032_해당지역예측학생수,2033_해당지역예측학생수,2034_해당지역예측학생수,2035_해당지역예측학생수,2036_해당지역예측학생수,상관계수,2024_예측학생수,2025_예측학생수,2026_예측학생수,2027_예측학생수,2028_예측학생수,2029_예측학생수,2030_예측학생수,2031_예측학생수,2032_예측학생수,2033_예측학생수,2034_예측학생수,2035_예측학생수,2036_예측학생수
매호중학교,1994-05-08,본교,대구광역시 수성구 매호동 1332,대구광역시 수성구 천을로 106,대구광역시교육청,35.84396065,대구광역시 수성구,128.7022897,대구,5797868967,중학교,1497,1426,1363,1270,1196,1089,907,818,720,628,534,496,477,455,454,16005.0,15151.0,14210.0,12889.0,11398.0,10129.0,9445.0,8813.0,8941.0,9150.0,9177.0,8735.0,8526.0,8663.0,8500.0,8404.0,8018.0,7784.0,6980.0,6091.0,5259.0,4624.0,4300.0,4145.0,3969.0,0.9869123634160821,463.5099590464961,478.5431325149516,460.6569480232856,450.1227534760467,407.7665129006905,382.0894136917957,293.8655343586703,196.3145036035104,105.01815086077352,35.33884317851647,-0.21406341841469612,-17.222398364477442,-36.5350883677487
구미여자중학교,1964-03-05,본교,경상북도 구미시 원평동 404,경상북도 구미시 금오산로 162,경상북도교육청,36.12523333,구미시,128.3269776,경북,8654532611,중학교,849,743,715,698,635,603,533,488,427,420,383,371,344,359,353,19646.0,19643.0,18862.0,17343.0,15825.0,15043.0,14803.0,14496.0,14818.0,14911.0,14444.0,14001.0,14243.0,15241.0,15255.0,15093.0,14467.0,13963.0,12773.0,11373.0,9978.0,8946.0,7995.0,7305.0,6471.0,0.973294729902746,361.04615088209806,416.8462860117282,417.6290534383964,408.57131607266484,373.5704297087886,345.3908023487349,278.8555710819414,200.57882841512543,122.58164554354818,64.8805038062954,11.708230751908332,-26.871020991022363,-73.50159483682557
대광중학교,1947-10-25,본교,서울특별시 동대문구 신설동 53-3,서울특별시 동대문구 안암로 6,서울특별시교육청,37.57795467,서울특별시 동대문구,127.0253235,서울,7432972550,중학교,845,836,785,744,686,644,589,484,447,395,361,344,336,346,357,13320.0,12985.0,12322.0,11797.0,10770.0,10235.0,9687.0,9557.0,9561.0,9777.0,9475.0,8995.0,8706.0,8790.0,8561.0,8248.0,7972.0,7704.0,7187.0,6386.0,5887.0,5472.0,5171.0,4762.0,4419.0,0.987057971345135,282.10495813041746,290.3189696346259,267.9260097005339,237.31903826223356,210.33014331983463,184.12353518736018,133.56825009598242,55.241783252280925,6.446643483233515,-34.13448478160558,-63.568026005018964,-103.56243916241453,-137.10298613793213
경서중학교,1993-04-04,본교,서울특별시 강서구 가양동 1483,서울특별시 강서구 양천로59길 31,서울특별시교육청,37.56124186,서울특별시 강서구,126.857764,서울,3206168949,중학교,576,526,443,407,385,346,295,232,194,187,171,182,162,142,112,20887.0,20586.0,19672.0,18585.0,17125.0,16814.0,16736.0,16655.0,17062.0,17673.0,17814.0,17439.0,17213.0,17348.0,16852.0,16523.0,16460.0,16692.0,16068.0,14516.0,12901.0,11446.0,10192.0,9216.0,8506.0,0.8909042063806016,183.366658564869,191.27468497784196,162.22001015684486,142.94785689856258,139.25744457250846,152.8475344081362,116.29487898817217,25.38186422569754,-69.2215628628312,-154.45251420265117,-227.90929288315579,-285.081394950279,-326.6717560851739
북후중학교,1952-10-23,본교,경상북도 안동시 북후면 장기리 816,경상북도 안동시 북후면 단풍길 5-8,경상북도교육청,36.68092819,안동시,128.6989439,경북,5875433623,중학교,28,33,36,36,33,30,23,22,12,10,7,16,23,21,20,5832.0,5675.0,5538.0,5159.0,4712.0,4357.0,4088.0,3905.0,4045.0,4204.0,4421.0,4496.0,4677.0,4839.0,4750.0,4464.0,4299.0,4132.0,3990.0,3462.0,3000.0,2541.0,2331.0,2124.0,1998.0,0.9060904921292507,20.776243930221383,22.714496526486364,21.64965405076054,18.227800701798913,16.25365453893643,14.25557933167562,12.556617179393967,6.239349458234031,0.7117402022190831,-4.77997548719836,-7.292525149023334,-9.76918124425081,-11.276711041345795
구림중학교,1964-03-06,본교,전라남도 영암군 군서면 동구림리 414-1,전라남도 영암군 군서면 돌정고개길 43,전라남도교육청,34.76013402,영암군,126.6259299,전남,1335935413,중학교,64,62,64,53,48,38,29,25,17,20,22,20,16,12,10,2495.0,2656.0,2652.0,2416.0,2235.0,2138.0,2065.0,1888.0,1966.0,2020.0,2083.0,2049.0,2111.0,2146.0,2088.0,1967.0,1868.0,1707.0,1542.0,1308.0,1146.0,995.0,855.0,689.0,591.0,0.8389817860270318,21.032686018099298,22.547540918473672,20.037209940710426,14.800140142273307,10.515264852642929,3.546932310920795,-3.5945265051298207,-13.722413553347074,-20.734027663651325,-27.2695445195522,-33.3289641210497,-40.513704505682455,-44.7552982267307
경덕중학교,1996-04-16,본교,충청북도 청주시 흥덕구 가경동 1500,충청북도 청주시 흥덕구 풍년로79번길 7-2,충청북도교육청,36.61943157,흥덕구,127.4360439,충북,2719604969,중학교,1349,1215,1113,999,1014,970,881,694,583,486,452,426,438,499,560,15866.0,16223.0,16204.0,15536.0,14338.0,13216.0,12550.0,12112.0,12364.0,12843.0,13256.0,13554.0,14155.0,14919.0,14796.0,12449.0,9951.0,7777.0,7360.0,6675.0,6103.0,5709.0,5495.0,5281.0,5230.0,0.9838834673852123,688.9849053591911,801.9357464788013,783.7512524242043,436.7674512360825,67.45959637117903,-253.94764000844475,-315.5975100959806,-416.86887942442695,-501.4341688490566,-559.6836863897979,-591.321749216495,-622.9598120431921,-630.4997242121714
광산중학교,2019-05-01,본교,광주광역시 광산구 우산동 1569-2,광주광역시 광산구 사암로158번길 23,광주광역시교육청,35.15922599,광주광역시 광산구,126.808605,광주,4516235470,중학교,957,829,695,562,511,446,374,283,252,249,222,207,206,244,252,15628.0,15242.0,14583.0,13727.0,13077.0,12820.0,12623.0,12335.0,12442.0,12482.0,12303.0,12505.0,13148.0,14066.0,13853.0,13413.0,12680.0,12287.0,11303.0,10150.0,8845.0,7911.0,7444.0,7121.0,6720.0,0.9912751173509896,300.20099146860184,394.99249221289233,372.99838583104724,327.5645510516488,251.87591265778724,211.2952375025518,109.68866154135162,-9.368637323754001,-144.1212609308334,-240.56490112164738,-288.7867212170544,-322.13928629374925,-363.54603117224644
대전서중학교,1980-03-07,본교,대전광역시 서구 괴정동 266-4,대전광역시 서구 동서대로997번길 57,대전광역시교육청,36.3364274,대전광역시 서구,127.374561,대전,2632202506,중학교,730,702,612,557,476,389,295,234,193,203,205,165,153,137,141,19650.0,19711.0,19194.0,18015.0,16941.0,16500.0,15967.0,15299.0,14932.0,14790.0,14317.0,13832.0,13824.0,14211.0,14115.0,13795.0,13418.0,12983.0,12074.0,10669.0,9403.0,8461.0,7836.0,7588.0,7330.0,0.9372651948896226,90.46932322182022,114.46621026204468,108.51349409702777,88.6711068803047,65.29429444060281,38.32104931786989,-18.043731869634144,-105.16421324305895,-183.66565766921963,-242.0766850384482,-280.83134757111054,-296.2091976640709,-312.20712235755394
신정여자중학교,1978-12-05,본교,서울특별시 강서구 화곡동 477-1,서울특별시 강서구 등촌로13아길 20,서울특별시교육청,37.53838143,서울특별시 강서구,126.8570622,서울,6857711136,중학교,690,722,716,701,682,658,613,553,516,507,463,439,435,416,407,20887.0,20586.0,19672.0,18585.0,17125.0,16814.0,16736.0,16655.0,17062.0,17673.0,17814.0,17439.0,17213.0,17348.0,16852.0,16523.0,16460.0,16692.0,16068.0,14516.0,12901.0,11446.0,10192.0,9216.0,8506.0,0.8256133373929312,481.0903430963091,489.028166598404,459.86401506478126,440.519245196713,436.8149275624021,450.45622424748365,413.7658400600228,322.51026913223563,227.55038057013758,141.99828282533713,68.26472229476678,10.877198309251185,-30.869873442507185
신기중학교,1991-01-22,본교,경기도 안양시 동안구 호계동 1075-1,경기도 안양시 동안구 경수대로610번길 57,경기도교육청,37.37908069,동안구,126.9588302,경기,7673143982,중학교,1474,1455,1360,1302,1169,1011,830,664,584,493,491,525,553,554,581,14486.0,14303.0,13672.0,12477.0,11340.0,11300.0,11425.0,11368.0,11255.0,11173.0,10790.0,10455.0,10243.0,10281.0,9977.0,9772.0,9635.0,9275.0,8479.0,7591.0,6977.0,6451.0,6053.0,5901.0,5779.0,0.957122472868745,387.94181168860655,395.31896683201785,336.301725684727,296.50391504263916,269.9073293940246,200.01849119328517,45.48650450498394,-126.90596305683971,-246.105259321434,-348.2206173591808,-425.4866107033315,-454.99523127697694,-478.67978200056086
번동중학교,1992-04-28,본교,서울특별시 강북구 번동 231,서울특별시 강북구 오현로35길 87,서울특별시교육청,37.63244533,서울특별시 강북구,127.0362077,서울,4655179798,중학교,1017,994,924,875,851,790,752,686,620,543,507,519,510,487,478,13303.0,12177.0,11271.0,10441.0,10074.0,9759.0,9364.0,8700.0,8704.0,8763.0,8773.0,8443.0,8374.0,8408.0,8098.0,7669.0,7015.0,6489.0,5901.0,5081.0,4343.0,3620.0,3270.0,2898.0,2675.0,0.9661270022497656,486.17194646570044,489.3172402762166,460.6395614156278,420.9533542182322,360.4527026865385,311.7931572650232,257.3980760713903,181.54099005305852,113.26961263656,46.385864842347985,14.007840322328377,-20.40537431037825,-41.034801361705036
선유도중학교,1973-03-01,본교,전북특별자치도 군산시 옥도면 선유도리 234,전북특별자치도 군산시 옥도면 선유북길 89-1,전북특별자치도교육청,35.811858,군산시,126.4124056,전북,9083078265,중학교,11,13,11,9,6,8,6,7,5,3,3,2,3,3,3,11733.0,11497.0,10856.0,9893.0,8770.0,7971.0,7485.0,7140.0,7117.0,7161.0,7300.0,7336.0,7662.0,7966.0,8007.0,7842.0,7532.0,7029.0,6343.0,5432.0,4685.0,4182.0,3787.0,3550.0,3240.0,0.8949392359430134,3.6547544035225465,4.003877906238725,4.050963641802421,3.8614722669729167,3.5054581688083912,2.927796583722082,2.13997183746123,1.093749761887417,0.23587062856838514,-0.3417909565179249,-0.7954218235340127,-1.0676003437436652,-1.4236144419081902
송원중학교,1984-01-16,본교,경기도 수원시 장안구 송죽동 376,경기도 수원시 장안구 송정로21번길 42,경기도교육청,37.29724061,장안구,127.0028454,경기,9485496520,중학교,1032,992,951,848,750,672,570,469,325,230,176,190,239,252,274,13239.0,13679.0,13769.0,13734.0,12419.0,11378.0,9994.0,9230.0,9030.0,8938.0,8645.0,8223.0,8044.0,8000.0,7770.0,7675.0,7639.0,7225.0,6507.0,5476.0,4684.0,4012.0,3460.0,3191.0,3008.0,0.8962594188430282,132.76054187222962,128.5736206444965,106.68744149952727,97.6474979396487,94.22183511695789,54.826712656013456,-13.496229196542345,-111.60340614638221,-186.96798824558022,-250.91369426914218,-303.4405242170681,-329.037838086619,-346.45162410196394
선일여자중학교,1967-10-28,본교,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27,서울특별시교육청,37.62030421,서울특별시 은평구,126.9119931,서울,5729608356,중학교,1071,1069,1041,1005,936,882,726,648,599,544,502,464,452,390,342,19495.0,18359.0,16845.0,15624.0,14536.0,14297.0,13888.0,13221.0,12869.0,12498.0,12066.0,11755.0,12217.0,13067.0,13129.0,12896.0,12112.0,11477.0,10322.0,9155.0,8040.0,7254.0,6627.0,6292.0,5896.0,0.9914175145019872,414.40033027731704,488.56638910678646,493.9761486919948,473.64592315403445,405.238640657206,349.8322320022494,249.05364618102908,147.22801011751028,49.93959177061788,-18.64219909992687,-73.35057426001788,-102.58072685751472,-137.1333848533617
광진중학교,1979-10-10,본교,서울특별시 광진구 자양동 693,서울특별시 광진구 뚝섬로64길 45,서울특별시교육청,37.53221959,서울특별시 광진구,127.0901621,서울,3769269227,중학교,914,916,864,774,687,626,529,445,375,339,340,357,369,306,270,18552.0,17851.0,16313.0,14713.0,13220.0,12348.0,11544.0,10871.0,10677.0,10759.0,10451.0,10103.0,9808.0,9869.0,9493.0,9320.0,8952.0,8729.0,8065.0,7311.0,6501.0,5686.0,4973.0,4294.0,3993.0,0.9876406967762331,273.871917849815,277.1450442320731,256.969707843073,247.6869067917512,227.94083287911292,215.9751413505304,180.34635581250916,139.88836741541866,96.42554168379633,52.69442690444788,14.436408698711148,-21.997243982488357,-38.14824465559741
상계제일중학교,1971-01-16,본교,서울특별시 노원구 중계동 132,서울특별시 노원구 덕릉로86길 29-15,서울특별시교육청,37.6610756,서울특별시 노원구,127.0780785,서울,7051230370,중학교,1207,1187,1086,984,1025,966,903,771,728,691,597,577,559,531,495,23036.0,24353.0,25044.0,24187.0,22193.0,20714.0,19414.0,18265.0,17832.0,17820.0,17131.0,16197.0,15539.0,15657.0,15027.0,14679.0,13845.0,13353.0,12132.0,10521.0,8949.0,7707.0,7081.0,6723.0,6562.0,0.9711112104559093,440.6289332719447,447.6227279483727,410.28297670981647,389.6572093589949,340.2264910527158,311.0659234187958,238.69792935168925,143.21485118452415,50.043281427364946,-23.569371014360115,-60.672044467274645,-81.89050628220019,-91.4328871542757
남해해성중학교,1953-04-02,본교,경상남도 남해군 남면 평산리 271,경상남도 남해군 남면 남면로1835번길 8-4,경상남도교육청,34.77357644,남해군,127.8602782,경남,4562499284,중학교,122,122,137,139,147,115,82,60,47,50,42,46,50,44,45,1499.0,1427.0,1252.0,1120.0,953.0,886.0,776.0,750.0,761.0,810.0,817.0,764.0,713.0,646.0,559.0,532.0,529.0,514.0,447.0,372.0,350.0,330.0,314.0,298.0,262.0,0.9815432312856956,33.916201251282274,24.459197816495816,12.1792082817731,8.36817704685916,7.944729131868712,5.827489556916532,-3.6295138778699325,-14.215711752630888,-17.32099646256077,-20.143982562497023,-22.402371442446025,-24.660760322395035,-29.742135302280296
동의중학교,1966-11-17,본교,부산광역시 부산진구 전포동 12-1,부산광역시 부산진구 진남로462번길 16,부산광역시교육청,35.16436585,부산광역시 부산진구,129.070422,부산,1853245556,중학교,673,649,594,557,504,466,404,365,353,321,282,263,276,277,291,13620.0,13383.0,12909.0,12127.0,11046.0,10309.0,9791.0,9536.0,9820.0,10042.0,10008.0,9744.0,9733.0,10033.0,9833.0,9572.0,9126.0,8748.0,8009.0,6998.0,6001.0,5181.0,4727.0,4530.0,4677.0,0.96973020026624,282.7979749677563,301.43670912800326,289.01088635450526,272.79518763509043,245.08560285019007,221.6007978082789,175.68738266020392,112.87484854017168,50.932122014284346,-0.013751357057287805,-28.220369052897638,-40.45980448479315,-31.326824746272166
왕궁중학교,1972-04-06,본교,전북특별자치도 익산시 왕궁면 흥암리 91-1,전북특별자치도 익산시 왕궁면 왕궁로 556,전북특별자치도교육청,35.96712764,익산시,127.0909328,전북,7462716639,중학교,56,54,48,41,38,36,29,24,29,23,19,11,13,18,12,14090.0,13855.0,13190.0,12227.0,11159.0,10275.0,9574.0,8866.0,8723.0,8549.0,8253.0,7852.0,7723.0,7916.0,7626.0,7289.0,6895.0,6564.0,6181.0,5481.0,4812.0,4137.0,3608.0,3277.0,2987.0,0.9500759173435924,12.267510102551338,13.09661835026007,11.850808029868713,10.403090519620832,8.710506842951201,7.288564718642448,5.643235916194559,2.6361075566292236,-0.23784797558392867,-3.137578893736219,-5.410108754036305,-6.832050878345056,-8.077861198736409
대구북중학교,1980-12-15,본교,대구광역시 북구 복현동 219-1,대구광역시 북구 공항로 50,대구광역시교육청,35.8973669,대구광역시 북구,128.6204404,대구,6089061915,중학교,727,695,615,591,563,501,423,369,342,299,268,248,242,251,257,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8507563790898338,115.60997874947202,136.62316793496439,92.68649963802591,49.47756083668878,4.813163044148723,-15.47229664574229,-88.06331383198858,-189.49061228144308,-292.9191668438017,-367.8753048907529,-438.2831335901948,-481.58303857848216,-531.5234752141329
동변중학교,2004-03-01,본교,대구광역시 북구 동변동 695,대구광역시 북구 동변로14길 12,대구광역시교육청,35.91925722,대구광역시 북구,128.6056093,대구,2778893053,중학교,550,569,561,585,559,537,489,458,413,390,362,368,363,361,332,17442.0,16896.0,16501.0,15788.0,15227.0,15524.0,15774.0,15333.0,15093.0,14769.0,14030.0,13068.0,12736.0,12967.0,12484.0,12009.0,11518.0,11295.0,10497.0,9382.0,8245.0,7421.0,6647.0,6171.0,5622.0,0.8753256188361294,259.5643210449156,274.4545397326626,243.32044611282788,212.70203106226586,181.0522588731585,166.67771875468407,115.23878146973982,43.36608087736772,-29.924735780503966,-83.03962841558433,-132.93152999271075,-163.61440486443195,-199.0028466807658
고북중학교,1971-03-09,본교,충청남도 서산시 고북면 가구리 624-27,충청남도 서산시 고북면 고북1로 320-1,충청남도교육청,36.66963853,서산시,126.5340292,충남,7085213959,중학교,91,89,96,90,85,78,69,52,42,33,26,29,31,36,44,6657.0,6570.0,6281.0,5730.0,5132.0,4792.0,4577.0,4468.0,4694.0,4940.0,5116.0,5041.0,5064.0,5154.0,5040.0,5028.0,4946.0,4909.0,4627.0,4301.0,3930.0,3640.0,3330.0,3173.0,2925.0,0.9729151288055828,43.45953344464343,46.06439532692983,42.76490360936705,42.41758869172887,40.044270087867915,38.97338242515016,30.811481860652748,21.376093264815324,10.6382737278347,2.244829884911823,-6.72747215407469,-11.271508993174308,-18.449350624363518
수송중학교,2001-05-16,본교,서울특별시 강북구 번동 456-1,서울특별시 강북구 한천로122길 21,서울특별시교육청,37.63680065,서울특별시 강북구,127.0339176,서울,2294997334,중학교,894,910,856,804,776,736,669,562,513,466,419,369,351,345,337,13303.0,12177.0,11271.0,10441.0,10074.0,9759.0,9364.0,8700.0,8704.0,8763.0,8773.0,8443.0,8374.0,8408.0,8098.0,7669.0,7015.0,6489.0,5901.0,5081.0,4343.0,3620.0,3270.0,2898.0,2675.0,0.9593735381243395,353.96508104112297,357.6666080549801,323.9173911639293,277.2128297243785,206.01286892841983,148.74806865521748,84.73342500380511,-4.538697095103316,-84.88360698412095,-163.59549024937797,-201.69944480379013,-242.19850507305102,-266.4761675462908
석보중학교,1963-12-16,본교,경상북도 영양군 석보면 원리리 142-1,경상북도 영양군 석보면 석보로 572-6,경상북도교육청,36.55265804,영양군,129.135533,경북,1210704684,중학교,40,31,31,32,32,28,20,16,17,20,19,19,12,13,13,524.0,521.0,507.0,461.0,403.0,344.0,348.0,328.0,348.0,334.0,312.0,277.0,248.0,261.0,286.0,310.0,304.0,269.0,244.0,217.0,217.0,189.0,166.0,123.0,101.0,0.895678271856555,9.802646736644142,10.729155754023413,12.510903864368156,14.221382050299116,13.793762503816374,11.29931514933373,9.517567038988982,7.593279079816657,7.593279079816657,5.597721196230541,3.958512934713374,0.8939061849204109,-0.6740321521829662
줄포중학교,1949-04-01,본교,전북특별자치도 부안군 줄포면 줄포리 272,전북특별자치도 부안군 줄포면 부안로 938,전북특별자치도교육청,35.59248737,부안군,126.676313,전북,8026940226,중학교,94,97,95,81,69,57,37,33,19,19,13,19,22,31,28,2283.0,2224.0,2066.0,1816.0,1553.0,1382.0,1243.0,1119.0,1103.0,1084.0,1094.0,1054.0,1065.0,1082.0,1014.0,984.0,885.0,855.0,825.0,773.0,731.0,610.0,563.0,475.0,433.0,0.9162010987699182,17.264272965803066,17.980565336529295,15.11539585362437,13.851350493519263,9.68000080517239,8.415955445067276,7.151910084962161,4.960898127446633,3.1912346232994757,-1.9070816624578093,-3.8874193932891536,-7.595285782930819,-9.364949287077977
부천동여자중학교,1984-10-23,본교,경기도 부천시 소사구 괴안동 171-15,경기도 부천시 소사구 경인로484번길 36,경기도교육청,37.48077502,부천시,126.8102137,경기,9472587049,중학교,877,867,801,771,708,671,661,573,512,436,391,385,394,366,285,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,0.9043105220120592,373.7247442038454,376.65606357739284,321.0884441484028,277.41603377149,216.5805360480084,182.80663891800293,132.63434645191933,70.52436204428659,-0.8044093787061684,-77.95333665932253,-143.16457199838965,-183.56579988598116,-221.9703319684025
원미중학교,2008-06-07,본교,경기도 부천시 원미구 원미동 13,경기도 부천시 원미구 원미로182번길 15,경기도교육청,37.499273,부천시,126.7944904,경기,4043767035,중학교,576,842,769,712,663,589,507,435,407,370,341,311,369,357,366,35969.0,33457.0,31032.0,28893.0,27372.0,27095.0,26596.0,25807.0,25932.0,26365.0,26170.0,25410.0,25069.0,25138.0,23830.0,22802.0,21370.0,20575.0,19394.0,17932.0,16253.0,14437.0,12902.0,11951.0,11047.0,0.9806063932394861,325.33102118683416,328.007082161046,277.2782741281595,237.40884396164017,181.87088287364827,151.03800643164163,105.23470193100025,48.53323607161178,-16.584247634211124,-87.01506979607802,-146.54773059919785,-183.4308318524662,-218.4911089638801
권선중학교,1985-03-01,본교,경기도 수원시 권선구 세류동 1130-1,경기도 수원시 권선구 경수대로 239,경기도교육청,37.24884036,권선구,127.017105,경기,3917192518,중학교,1170,1018,970,926,775,681,593,589,503,442,330,257,203,195,231,15023.0,14356.0,13908.0,13113.0,11710.0,10696.0,9705.0,9365.0,9653.0,10062.0,9861.0,9321.0,9107.0,9895.0,10183.0,10490.0,10398.0,10584.0,10308.0,9756.0,8895.0,8057.0,7079.0,6539.0,6155.0,0.9292362578596566,235.85458327832714,318.83537779686685,349.1633839153178,381.49219599297226,371.8040829273559,391.39092021218903,362.32658101534,304.19790262164224,213.52980099668957,125.28372763814104,22.294873527567688,-34.57013794452803,-75.00747943579609
은산중학교,1964-01-11,본교,충청남도 부여군 은산면 신대리 333,충청남도 부여군 은산면 충의로 729,충청남도교육청,36.31389574,부여군,126.8535309,충남,4858793795,중학교,130,139,128,126,102,94,81,78,68,54,50,54,49,50,48,2668.0,2543.0,2367.0,2092.0,1876.0,1706.0,1630.0,1537.0,1493.0,1455.0,1349.0,1295.0,1192.0,1192.0,1117.0,1080.0,1023.0,966.0,900.0,764.0,658.0,563.0,482.0,429.0,356.0,0.974460446732144,37.58962490655117,37.58962490655117,33.668600177849484,31.734227978356643,28.75424918454336,25.774270390730074,22.323768629472582,15.213643788093513,9.671928838195122,4.705297515172973,0.470590808175146,-2.30026666677405,-6.116730736043699
방학중학교,1982-04-15,본교,서울특별시 도봉구 방학동 313,서울특별시 도봉구 시루봉로 188,서울특별시교육청,37.66545122,서울특별시 도봉구,127.030859,서울,8991489410,중학교,1009,967,852,794,775,747,657,584,530,506,449,407,393,398,400,15223.0,14388.0,13450.0,12346.0,11097.0,10635.0,10210.0,9823.0,9549.0,9447.0,9362.0,9223.0,9193.0,9246.0,8618.0,8166.0,7564.0,7283.0,6636.0,5862.0,5096.0,4408.0,3837.0,3446.0,3199.0,0.9832851122428443,406.1741947141461,410.00417434183373,364.622528942063,331.9593064568778,288.45651898767085,268.1504005842703,221.39574361985694,165.4635883023052,110.10954311723458,60.39207172385528,19.12946101801282,-9.125671707003619,-26.974822047359254
전주신일중학교,2002-03-01,본교,전북특별자치도 전주시 완산구 중노송동 399-1,전북특별자치도 전주시 완산구 견훤왕궁2길 8,전북특별자치도교육청,35.82896302,완산구,127.1532516,전북,2071728646,중학교,725,720,672,569,520,376,311,221,189,190,194,229,213,205,161,13382.0,13038.0,12669.0,11950.0,11126.0,10376.0,10020.0,9505.0,9434.0,9318.0,9055.0,8715.0,8802.0,9159.0,9156.0,9025.0,8709.0,8419.0,7682.0,6709.0,5661.0,4875.0,4367.0,4067.0,3809.0,0.8994528955543458,140.08770142598723,166.46857092133087,166.24688294237842,156.56650786145394,133.21537407846074,111.78553611305563,57.32418928373272,-14.576611889850824,-92.01961253724613,-150.1018630227926,-187.64102745874374,-209.8098253539905,-228.8749915439027
보성여자중학교,1907-10-10,본교,서울특별시 용산구 용산동2가 1-1123,서울특별시 용산구 신흥로3가길 66,서울특별시교육청,37.54308154,서울특별시 용산구,126.9842842,서울,7657466471,중학교,694,638,590,558,519,486,441,396,345,310,269,285,276,242,222,8629.0,8773.0,8709.0,8090.0,7243.0,6755.0,6528.0,6463.0,6651.0,6942.0,6940.0,6803.0,6780.0,7032.0,6849.0,6516.0,6072.0,5651.0,5139.0,4549.0,4155.0,3867.0,3724.0,3520.0,3356.0,0.9176070899410217,292.89831625959556,322.23455567223624,300.9308580035328,262.1651130654006,210.4774531478908,161.46730714502684,101.86351913204265,33.17946653895541,-12.687510955411312,-46.21464171271492,-62.86179344290383,-86.61017772932723,-105.70201607723624
부리중학교,1968-11-20,본교,충청남도 금산군 부리면 양곡리 644-1,충청남도 금산군 부리면 말골길 57,충청남도교육청,36.06595069,금산군,127.5556784,충남,9653661370,중학교,42,42,54,67,66,50,38,17,13,13,24,32,27,17,23,2002.0,2050.0,1952.0,1781.0,1561.0,1391.0,1322.0,1278.0,1345.0,1386.0,1379.0,1402.0,1374.0,1352.0,1187.0,1087.0,977.0,916.0,814.0,733.0,651.0,603.0,541.0,466.0,385.0,0.8974394678415591,20.586230440070196,19.282022407956063,9.500462167100054,3.572243839308541,-2.9487963212621295,-6.565009501214959,-12.611792195562302,-17.413649041073434,-22.27478806986248,-25.120332867202407,-28.795828230433145,-33.241991976276786,-38.04384882178792
성남중학교,1995-03-01,본교,경기도 성남시 중원구 성남동 2872,경기도 성남시 중원구 원터로 64,경기도교육청,37.43246198,중원구,127.1443208,경기,3320876836,중학교,753,623,598,636,620,530,426,386,336,287,247,231,206,207,189,12604.0,11874.0,11015.0,10159.0,9410.0,8969.0,8507.0,7858.0,7672.0,7539.0,7352.0,7042.0,6871.0,6858.0,6570.0,6298.0,6140.0,5984.0,5676.0,4956.0,4298.0,3716.0,3408.0,3161.0,3183.0,0.9960763583046945,160.12540336786475,159.0025518278955,134.12707155780726,110.63356241383502,96.98659754343947,83.5123790638084,56.90943488607519,-5.279265789145313,-62.112828350666234,-112.38202806313615,-138.98497224086935,-160.31915150028527,-158.41894120187573
현남중학교,1953-04-24,본교,강원특별자치도 양양군 현남면 광진리 78-1 번지,강원특별자치도 양양군 현남면 매호길 14,강원특별자치도교육청,37.95368906,양양군,128.769532,강원,1978068590,중학교,51,42,46,63,62,60,54,49,36,34,27,28,24,17,18,977.0,996.0,935.0,834.0,720.0,689.0,658.0,613.0,592.0,555.0,557.0,529.0,547.0,540.0,504.0,446.0,408.0,395.0,362.0,362.0,346.0,340.0,290.0,257.0,247.0,0.9724097029805303,22.193623568664904,21.505084295478802,17.964025176235964,12.258985484122512,8.521200858255078,7.242485065195169,3.996514205889241,3.996514205889241,2.422710152892428,1.8325336330186204,-3.085604032596425,-6.331574891902353,-7.315202425025362
